증상,병명
화상 국소 손상 깊이 도로 구분 도 화상 피부 국소 감 통 반한 물집 생기지 대부분 경우 합병증 후유증 도 화상 피부 진피 층 손상 상태 물집 수포 이 생기 통증 동반 감염 위험 상처 나은 후 흉터 남 수 손상 깊이 표 재성 도 화상 심부 도 화상 표 재성 도 화상 진피 일부 손상 상태 상피 재생 주 정도 회복 심부 도 화상 진피 층 대부분 손상 상태 감염 경우 주 후 회복 흉터 도 화상 피부 층 손상 상태 피부색 흰색 검은색 피부 신경 손상 통증 도 화상 피부 층 근육 신경 및 뼈 조직 손상 상태 도 화상,화상
약물 알레르기 증상 경우 증상 혈액 검사 소변 검사 등 이상 경우 증상 장기 별로 분류 것 일반 가지 이상 장기 침범 경우 중증 반응 여러 장기 및 내부 장기 침범 수 체계 확인 피부 가장 증상 중 하나 발진 두드러기 혈관 부종 접촉 피부염 발진 농포 증 점막 침범 수포성 병변 스티븐 존슨 증후군 독성 표피 괴사 용해 등 사망률 중증 피부 반응 호흡기 천식 후두 부종 폐렴 폐 섬유 화증 폐부종 등 증상 혈액 검사 이상 말초 혈액 호산구 증가 증 동반 기도 빈혈 혈소판 감소 등 간담 도계 간 약물 대사 담당 기관 약물 독성 대사물질 간독성 기도 면역학 기전 간 손상 유발 기도 전신 반응 급성 전신 알레르기 쇼크 아나필락시스 물질 발생 것 이 임 양상 것 유사 아나필락시스 반응 약물 열 다른 알레르기 반응 동반 기도 발열 보통 약물 중단 후 정상화 감염 등 다른 질환 감별 혈청 병 약물 투약 후 이 대한 항체 생 면역 복합 체 발생 발열 권태 감 피부 발진 관절통 림프절 비대 등 증상 경우 약물 투여 후 면역 복합 체 농도 시기 주로 발생 감작 환자 약물 투여 발열 발진 말초 혈액 호산구 증가 간 손상 등 내부 장기 침범 림프절 비대 등 전신 과민반응 약물 투여 후 주 이후 발생 항 간질 약 알 퓨리 놀 답손 등 약제 원인,약물알레르기
극소 미숙아 피부 거의 젤라틴 솜털 거의 생식기 발달 못 체적 머리 데 몸 마르고 전체 톤 도 경우 뇌 경우 성인 달리 뇌혈관 자율 조절 기전 미비 혈 상태 뇌 혈류 성인 정도 유지 못 전신 혈압 변동 혈 손상 가능성 또한 뇌 세포 성숙 못 상태 출생 취약 세포 위주 손상 성숙 희소 돌기 교세포 손상 백질 손상 미숙아 측뇌실 부위 혈관 발달 미비 측뇌실 부위 뇌출혈 생기 혈 뇌 손상인 뇌실 주위 백질 화증 폐 경우 출생 초기 폐 표면 활 제의 부족 호흡 곤란 증후군 유리 질막증 이 수 이후 미숙아 무 호흡 및 일부 기관 지폐 이형성 증 수 이 대한 치료 필요 미숙아 경우 폐포 생 이전 출생 수의 폐포 호흡 유지 산소 및 인공 호흡기 치료 산소 인공 호흡기 모두 활성산소 손상 및 압력 손상 기관 지폐 이형성 증 유발 요인 수 최소 꼭 치료 제거 것 또한 산전 산후 감염 기관 지폐 이형성 증 원인 위해 노력 한편 경구 영양 경관 영양 및 정맥 영양 병행 수유 진행 중 괴사 장염 수 미숙아 빈혈 수혈 필요 수도 또한 미숙아 망막 증 경우 실명 수 기적 안과 검진 및 치료 요하 면역학 취약 감염 전해질 및 칼슘 등 이상 일시 동반 기도,미숙아
수상 부위 압통 부종 멍울 충혈 등 발생 수 비 특이 두통 구역 구토 등 증상 발생 경우 두개골 골절 자체 증상 동반 뇌 조직 손상 것 의식 저하 경우 혈관 손상 막외혈종 막 출혈 의 가능성 즉각 진료 요한 개 골절 경우 특이 징후 수 골절 부위 발생 출혈 주변 부 조직 특이 적 점 출혈 발생 수 양 안 와부 발생 경우 미국너구리 징후 두 골절 시 발생 유양 돌기 주위 발생 경우 배틀 징후 중두 골절 시 발생 수 또한 뇌막 손상 경우 뇌척수액 코 귀로 수 연성 발생 수 주의 요한 또한 뇌손상 손상 후각 소실 안면 마비 청각장애 등 발생 수,두개골골절
비 특이 질염 경우 아이 소변 동안 통증 호소 수 회음부 불편 감 움 등 호소 회음부 관찰 질 분비물 및 냄새 확인 수 소아 세균 질염 칸디다 질염 발생 등 행동 보이 소변 중 회음부 발 관찰 칸디다증 경우 치즈 분비물 동반,소아질염
봉와직염 피부 홍반 감 통증 동반 수 봉와직염 달리 화농 병변 진피 피하 조직 고름 차서 통증 파동 결절 주변 조직 홍반 종창 동반 대개 신체 국 부위 침범 전신 화농 경우 다른 원인 생각 열 권태 감 오한 두통 등 증상 동반,화농
망막 손상 부위 해당 영역 시야 결손 발생 수 손상 부위 황반 포함 경우 시력 저하 변형 시 등 발생 수,망막손상
파종 혈관 내 응고 증상 기저 질환 종류 중 증도 등 환자 증상 검사 소견 이상 발견 기도 혈관 내 생 미세 혈전 모세혈관 손가락 사지 괴사 수 내부 장기 중 폐 콩팥 가장 침범 폐색전증 콩팥 겉 질의 괴사 급성 신부전증 발생 그 외 뇌 심장 간 창자 등 증상 수 응고 인자 소진 전신 출혈 경향 피부 출혈 반 점막 표면 혈액 삼 발생 경우 따라서 뇌 위 장관 등 치명 출혈,파종성혈관내응고
연어 반 경계 연한 핑크 빛 반점 목뒤 눈꺼풀 등 중앙 부위 발생 아기 온도 변화 더욱 수 가려움 통증 동반 연어 반 크기 색 진해 지지 변화 경우 다른 피부질환 감별,연어반
신체 부위 수 무증상 덩어리 피부 안 덩어리 가운데 구멍 경우 주머니 안 내용물 경우 악취 날 수 이차 감염 경우 통증 감 동반 수,표피낭종
외비 기형 원인 및 정도 증상 종류 수 주로 코 호소 비출혈 코피 등 동반 수,외비기형
진드기 물리 보통 정도 잠복기 지난 후 증상 발열 발 두통 결막 충혈 림프절 종대 림프절 현상 의 증상 발열 적색 발진 몸통 사지 진드기 유충 피부 피 빨 부위 피 딱지 동반 궤양 것 특징 구역 구토 설사 등 위장 관계 증상 동반 수 일부 환자 폐 침윤 생기 호흡 곤란 동반 기도 피 딱지,쯔쯔가무시
복통 및 복부 팽만감 안구 통 근육통 등 증상 동반 다음 발열 인후 통 림프절 비대 연령 선열 임 증상 소아 무증상 발진 폐렴 등 증상 정도 발현 때,선열
기침 가래 호흡 곤란 발열 체중 감소 객혈 야간 발 등 수 증상 수 흉부 사진 발견 경우 다제내성 결핵 일반 결핵 증상 차이 따라서 임 상적 감별 오직 약제 감수성 검사 통 확인 수,다제내성결핵
쉰 목소리 목 목소리 및 의도 목소리 등 증상 수,음성장애
혈액 내 빌리루빈 증가 피부 눈 흰자위 보이 대개 혈액 내 빌리루빈 농도 를 눈 흰자위 변색 갈색 빌리루빈 수치 더 증가 손바닥 비롯 피부 귤 당근 섭취 피부 경우 카로틴 혈증 경우 눈 흰자위 색깔 때문 황달 감별 수 신생아 황달 크리 글러 나 증후군 등 비포합 빌리루빈 혈액 뇌 장벽 통과 뇌 뇌 기능 손상 경우 일반 빌리루빈 혈증 자체 증상 다만 황달 원인 매우 그 원인 증상 황달 수 황달 원인 파악 것 돌 담관 경우 포합 빌리루빈 혈증 알칼리성 인산 분해효소 증가 담즙산 침착 가려움증 오한 발열 통증 동반 수도,고빌리루빈혈증
관음증 옷 과정 성행위 몰입 눈치 못 옷 사람 관찰 행위 통한 반복 성적 흥분 성적 공상 성적 충 성적 활동 발현 노출증 눈치 못 사람 성기 행위 통한 반복 성적 흥분 성적 공상 성적 충 성적 행동 발현 마찰 도착 증 동의 사람 대한 접촉 행위 통한 반복 성적 흥분 성적 공상 성적 충 성적 행동 발현 성적 피학증 굴욕 매질 기타 다른 방식 고통 행위 통한 반복 성적 흥분 성적 공상 성적 충 성적 행동 발현 성적 학증 다른 사람 신체 심리 고통 통해 반복 성적 흥분 성적 공상 성적 충 성적 행동 발현 소아성애증 사춘기 이전 아동 일반 세 이하 상대로 성적 활동 통해 반복 성적 흥분 성적 공상 성적 충 성적 행동 발현 물품음란증 무생물 물체 이용 거나 성기 신체 부위 집착 함 반복 성적 흥분 성적 공상 성적 충 성적 행동 발현 복장 도착 증 다른 성의 옷 로부터 반복 성적 흥분 성적 공상 성적 충 성적 행동 발현,성도착증
설사 구역 구토 복통 발열 수 인후 통 기침 콧물 등 호흡기 증상 경우 근육통 두통 피로 감 및 탈수 연관 체중 감소 발생 바이러스 장염 경우 내외 잠복기 후 증상 발현 증상 발현 기간 대개 정도 대개 일주일 이내 저절로 호전 유아 고령자 면역 결핍 탈수 고열 포함 증상 수,바이러스성장염
장결핵 증상 복통 설사 체중 감소 등 그 미열 밤 식은땀 동반 전신 무기 또한 밥맛 복부 팽만감 등 혈변 수도 경우 간혹 설사 대신 변비 장결핵 환자 내외 장외 결핵 동반 수 폐결핵 결핵 복막 염 가지 경우 폐결핵 동반 기침 가래 등 증상 수 결핵 복막 염 동반 경우 복수 배 속 복강 액체 것 로 배 기도 증상 비교 서서히 시작 때문 증상 시작 시점 진단 개월 경우 종종 이상 기도,장결핵
눈 크기 외관 변화 눈 감기 안구 표면 자극 물감 통증 광 과민성 충혈 눈물 등 발생 수 안구 돌출 경우 각막 상처 지속 각막 혼탁 두께 짐 등 수 안구 돌출 원인 질환 복시 시력 저하 등 발생 경우,안구돌출
피부 점막 증상 피부 증상 가장 증상 의 환자 피부 증상 뺨 발진 원판 발진 광 과민성 구강 궤양 등 뺨 발진 뺨 위로 편평 거나 약간 고정 홍반 반점 말 주로 코 상부 포함 대칭 나비 모양 비교 갑자기 일간 지속 대개 경계 불분명 가렵 코 입술 사이 주름 침범 것 매우 특징 원판 발진 뺨 발진 경계 비교 홍반 반점 표면 인설 때로는 모공 기도 호전 악화 반복 개월 수년 경과 염증 소실 흉터 치유 두피 병적 증상 경우 탈모 현상 광 과민성 햇빛 노출 후 피부 부위 발생 수 점막 증상 코 항문 생식기 등 수 구강 궤양 가장 대부분 구강 병적 변화 통증 중앙 함몰 부위 발생 수 나중 통증 궤양 진행 기도 골격계 증상 관절통 역시 루푸스 환자 이상 관찰 증상 일부 환자 부종 감 발진 관절 운동 장애 전형 관절염 증상 관절통 관절통 관절염 관절 발생 수 손 대칭 경우 가장 힘줄 인대 등 관절 주위 조직 변화 손가락 운동 장애 오기 자꾸 드 관절 증 신장 증상 의 환자 발견 신장 증상 신부전 증후군 발생 전 자각 증상 기능 저하 수 신장 질환 유무 판단 위해 정기 기능 검사 뇌신경 증상 의 환자 신경 정신증 상이 증상 생명 위협 증상 형태 우울증 불안 정신병 주의력 결핍 집중 저하 기억 장애 두통 등 수 발작 기타 장기 침범 증상 폐 심장 위 장관 장막 침범 흉막염 심낭 염 복막 염 등 형태 수 또한 루푸스 환자 동맥경화 비교 나이 심근경색 발생 경향 사망 원인 그 위 장관 간 눈 등 전신 장기 침범 수,루푸스
두통 어지러움 이명 청력 저하 흐릿 시야 복시 눈 모음 장애 광 과민 청각 과민 미각 후각 저하 불면증 피로 감각 저하 등 신체 장애 주의 집중 기억 인지 기능 장애 짜증 우울 불안 초조 격변 감정 조절 문제 호소 수 두통 수면장애 매우 발생 정도 환자 개월 이내 증상 것 지속 어지럼증 균형 애도 볼 수 증상 전정 손상 연관 수,뇌진탕
신체 말단 뼈 과도 증식 함 손 발 코 턱 입술 등 비대 만성 질환 이 얼굴 생김새 여러 가지 합병증 발생 앞 이마 턱 턱 증 손 발의 크기 장갑 신발 반지 등 치아 부정 교합 등 특징 얼굴 모습 지니 변화 서서히 때문 그 변화 것 이 경우 옛날 사진 시간 경과 차례 비교 도움 수 또한 성장 호르몬 인슐린 대해 길항작용 상반 두 가지 요인 동시 작용 그 효과 서로 상쇄 작용 때문 능 장애 혈당 조절 장애 당뇨병 수 또한 심혈관계 질환 심근증 이완 기 장애 고혈압 등 수 수면 무 호흡 증 동반 기도 성장 판이 소아 말단 비대증 발생 경우 키 비정상 거 인증 수,말단비대증
대동맥 판막 협착증 마찬가지 경 경우 무증상 경우 중 증도 이상일 경우 피로 감 활동 시 호흡 곤란 항진 흉통 등 수 다른 판막 질환 마찬가지 시간 경과 심장 확장 심장 기능 감소 심부전증 발생,대동맥판막폐쇄부전증
기능 생리 낭 종은 임기 여성 배란 과정 중 발생 관찰 수 를 초과 경우 대개 수주 개월 내 자연 소실 대부분 자각 증상 못 난소 종괴 때 자각 증상 증상 난소 종 가장 수 증상 다음 복부 팽만 불편 감 복통 복부 압박 증상 소변 시 불편 감 소화 불량 호르몬 분비 종양 때 질 출혈 함 경우 종괴 혹 복강 내 파열 복강 내 출혈 급성 복통 수,난소낭종
자궁 내막 암 가장 증상 비정상 자궁 출혈 폐경 여성 질 출혈 경우 반드시 자궁 내막 암 가능성 염두 진찰 폐경 전인 여성 경우 비만 당뇨 출산 경험 경우 자궁 내막 암 가족 경우 자궁 내막 암 위험 요인 가지 경우 생리 량 과 자궁 출혈 시 자궁 내막 암 가능성 염두 비정상 질 출혈 외 자궁 내막 암 다른 장기로 전이 진행 경우 하복 통 압통 혈뇨 빈뇨 직장 출혈 요통 등 동반 수,자궁내막암
대표 증상 설사 세균 감염 장관 내 수분 전해질 흡수 오히려 분비 발생 바이러스 장염 발열 구토 물 설사 배꼽 주위 복통 복통 고열 다량 설사 혈액 설사 경우 세균 장염 것 생각 볼 수 대부분 장염 일주일 이내 저절로 호전 유아 고령자 면역 결핍 탈수 고열 증상,급성대장염
알코올 유도 치매 기억 포함 인지 영역 손상 수 전두엽 손상 탈 억제 및 집행 기능 손상 자주 기억 저하 동반 이 외 정신 운동 지연 원증 고집 증 주의력 저하 지남력 장애 관찰 이 외 언어능력 저하 판단력 저하 등 수 인지 저하 진행 일 계획 거나 결정 제대로 수행 것 직업 활동 사교 모임 등 더욱 진행 집안일 취미 활동 등 일 주위 의지 식사 소변 몸치장 위생 관리 등 가장 기본 일상 활동 스스로 수행 증상 알츠하이머병 치매 등 다른 치매 증상 때문 구분 베르니케 코르사코프 증후군 경우 눈 근육 마비 및 눈 안구 운동 이상 보행 실조 등 증상 수,알코올성치매
